,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
3635,ts103209,Exhibit A,SHOW,2019,TV-14,36,thriller,US,1.0,tt10376904,6.3,1055.0,7.419,7.4
3636,ts218564,"Breakfast, Lunch & Dinner",SHOW,2019,TV-MA,44,documentation,US,1.0,tt10681670,6.7,1066.0,1.067,8.0
3641,ts108593,The Unsettling,SHOW,2019,TV-14,23,crime,US,1.0,tt8680902,5.2,717.0,7.614,6.7
3642,ts223948,The Goop Lab,SHOW,2020,TV-MA,33,reality,Not Available,1.0,tt11561206,2.5,3333.0,2.106,3.2
3643,ts223456,Pandemic: How to Prevent an Outbreak,SHOW,2020,TV-14,48,documentation,US,1.0,tt11497904,6.3,2762.0,6.633,6.9
3647,ts268551,Run On,SHOW,2020,Not Available,70,drama,KR,1.0,,,,30.148,7.947
3648,ts226617,The Innocence Files,SHOW,2020,TV-MA,64,crime,US,1.0,tt11958922,8.0,2622.0,3.368,7.4
3650,ts220248,Hyperdrive,SHOW,2019,TV-PG,48,reality,US,1.0,,,,6.122,7.5
3651,ts270439,Best Leftovers Ever!,SHOW,2020,TV-G,36,reality,US,1.0,tt13563634,5.6,526.0,1.467,6.8
3654,ts91087,One Spring Night,SHOW,2019,Not Available,47,drama,KR,1.0,tt10192576,7.9,2601.0,14.852,8.4
3655,ts90645,Drug Squad: Costa del Sol,SHOW,2019,TV-MA,64,thriller,ES,1.0,tt8478108,6.7,571.0,5.835,7.0
3656,ts236033,#blackAF,SHOW,2020,TV-MA,37,comedy,US,1.0,,,,2.924,7.1
3658,ts220552,Power Players,SHOW,2019,Not Available,11,animation,US,1.0,tt10895604,6.0,90.0,1.781,
3659,ts254737,Mighty Express,SHOW,2020,TV-Y,17,animation,CA,6.0,,,,4.32,8.9
3660,ts104483,Typewriter,SHOW,2019,TV-MA,50,drama,IN,1.0,tt9310372,6.5,3887.0,7.08,6.6
3661,ts106015,Kengan Ashura,SHOW,2019,TV-MA,25,animation,JP,2.0,tt9058134,8.0,4869.0,85.14,8.3
3662,ts107963,Restaurants on the Edge,SHOW,2019,TV-14,47,reality,Not Available,2.0,tt8784324,6.8,978.0,,
3663,ts218803,Diagnosis,SHOW,2019,Not Available,48,documentation,US,2.0,tt15515386,,,2.191,7.9
3668,ts225860,Bloodride,SHOW,2020,TV-MA,29,action,NO,1.0,,,,10.702,7.0
3669,ts89231,You vs. Wild,SHOW,2019,TV-PG,19,action,US,2.0,tt10044952,6.6,2606.0,3.864,6.7
3671,ts225162,Babies,SHOW,2020,TV-PG,39,documentation,US,2.0,tt13705052,,,3.115,7.6
3672,ts105645,Historical Roasts,SHOW,2019,TV-MA,29,comedy,US,1.0,tt9169602,5.3,1716.0,1.408,5.6
3674,ts288353,Omniscient,SHOW,2020,Not Available,46,thriller,BR,1.0,tt11542920,6.5,2128.0,7.159,6.7
3675,ts110637,Mortel,SHOW,2019,TV-MA,52,crime,FR,2.0,tt8403570,6.4,1452.0,8.205,7.5
3680,ts90063,Put Your Head on My Shoulder,SHOW,2019,TV-Y7,41,romance,CN,1.0,tt10265158,8.0,2191.0,29.769,8.4
3684,ts225718,La Révolution,SHOW,2020,TV-MA,46,fantasy,FR,1.0,tt13044528,6.6,5598.0,8.472,6.9
3685,ts222609,Chocolate,SHOW,2019,Not Available,55,drama,KR,1.0,tt12263402,,,6.901,7.3
3687,ts236388,The Circle France,SHOW,2020,Not Available,47,reality,FR,1.0,tt9581778,7.4,719.0,1.33,8.7
3688,ts216474,The Trial,SHOW,2019,TV-MA,50,drama,IT,1.0,tt10549212,7.2,3151.0,7.175,7.5
3689,ts86927,Touch Your Heart,SHOW,2019,TV-MA,63,romance,KR,1.0,tt9466990,7.6,3252.0,22.161,8.419
3691,ts187443,The Minions of Midas,SHOW,2020,TV-MA,53,crime,ES,1.0,tt10147520,6.6,4134.0,17.311,7.0
3694,ts217356,Betaal,SHOW,2020,TV-MA,47,thriller,IN,1.0,tt10651790,5.4,8998.0,7.04,6.6
3695,ts220983,My Country: The New Age,SHOW,2019,Not Available,75,drama,KR,1.0,,,,10.914,7.7
3697,ts213544,Rookie Historian Goo Hae-Ryung,SHOW,2019,Not Available,43,romance,KR,1.0,tt10406128,8.1,2060.0,24.761,8.333
3698,ts251061,Legend of Exorcism,SHOW,2020,TV-14,20,fantasy,CN,2.0,tt14994658,7.7,93.0,16.041,9.5
3700,ts312044,Beyblade Burst Surge,SHOW,2020,TV-Y,23,animation,JP,1.0,tt18554728,8.3,30.0,7.501,9.7
3701,ts221174,Ricky Zoom,SHOW,2019,TV-Y,12,family,CN,2.0,tt10932166,6.3,95.0,1.375,7.2
3705,ts223895,"Hi Bye, Mama!",SHOW,2020,Not Available,63,comedy,KR,2.0,tt11804034,7.9,1639.0,27.87,8.1
3707,ts269501,BREAK IT ALL: The History of Rock in Latin America,SHOW,2020,TV-MA,50,documentation,AR,1.0,tt13570366,7.6,1230.0,7.752,7.6
3708,ts269442,The Surgeon's Cut,SHOW,2020,TV-14,54,documentation,Not Available,1.0,tt13487106,8.5,1027.0,3.714,7.7
3715,ts89048,My First First Love,SHOW,2019,TV-PG,48,drama,KR,2.0,tt8995604,7.5,2246.0,25.264,8.3
3716,ts88937,Shadow,SHOW,2019,TV-MA,43,drama,ZA,1.0,tt9817236,6.5,969.0,1.143,6.5
3717,ts82739,Women of the Night,SHOW,2019,TV-MA,47,drama,BE,2.0,tt7785420,6.3,879.0,7.418,6.8
3718,ts251615,(Un)Well,SHOW,2020,TV-MA,52,reality,US,1.0,tt12759384,6.4,1068.0,3.075,6.7
3719,ts89832,Abyss,SHOW,2019,TV-14,63,comedy,KR,1.0,tt10055734,7.1,2324.0,15.15,8.3
3720,ts216493,The Naked Director,SHOW,2019,TV-MA,50,drama,JP,2.0,tt10477528,7.7,6147.0,252.688,7.5
3723,ts217891,SAINT SEIYA: Knights of the Zodiac,SHOW,2019,TV-14,24,fantasy,US,2.0,tt6908976,4.5,1846.0,82.799,7.337
3727,ts254982,Nadiya Bakes,SHOW,2020,Not Available,29,documentation,GB,1.0,,,,1.504,10.0
3730,ts88841,The School Nurse Files,SHOW,2020,TV-14,51,scifi,KR,1.0,tt12879522,6.4,1195.0,10.551,7.8
3731,ts104840,Skylines,SHOW,2019,TV-MA,57,documentation,DE,1.0,tt9184970,7.5,2658.0,3.678,7.1
3739,ts221365,Criminal: Spain,SHOW,2019,TV-MA,40,crime,ES,1.0,,,,6.569,6.6
3741,ts251560,Do Do Sol Sol La La Sol,SHOW,2020,Not Available,60,romance,KR,1.0,tt12850262,7.3,1539.0,5.02,7.8
3743,ts223242,Was It Love?,SHOW,2020,TV-MA,69,drama,KR,1.0,tt12525622,7.1,907.0,4.721,8.1
3744,ts237773,Curon,SHOW,2020,TV-MA,50,drama,IT,1.0,,,,22.426,6.9
3745,ts268099,LEGO Marvel Avengers: Climate Conundrum,SHOW,2020,TV-Y7,39,family,US,1.0,tt13783758,6.5,80.0,4.271,4.3
3751,ts314529,Catch! Teenieping,SHOW,2020,TV-Y,12,Not Available,KR,2.0,,,,0.6,
3753,ts237488,Blood & Water,SHOW,2020,TV-MA,48,drama,ZA,2.0,,,,10.301,7.9
3756,ts253722,Sing On!,SHOW,2020,TV-G,36,music,US,1.0,tt12923734,6.4,399.0,2.441,8.5
3757,ts268890,Lovestruck in the City,SHOW,2020,TV-14,30,drama,KR,1.0,tt13394544,7.6,2372.0,18.949,7.763
3759,ts114080,Twice Upon a Time,SHOW,2019,Not Available,48,drama,FR,1.0,tt7943036,6.2,1020.0,13.245,6.6
3760,ts219049,Til Death Do Us Part,SHOW,2019,TV-MA,44,documentation,TW,1.0,,,,1.966,9.0
3761,ts251512,Immigration Nation,SHOW,2020,TV-MA,63,documentation,US,1.0,tt12754910,7.4,1112.0,9.729,7.0
3762,ts90356,Terrace House: Tokyo 2019-2020,SHOW,2019,Not Available,45,drama,JP,4.0,tt10686814,7.4,706.0,9.3,7.1
3763,ts222325,Magical Andes,SHOW,2019,Not Available,34,documentation,DE,2.0,tt11229002,7.8,538.0,1.813,8.7
3764,ts89291,Mythomaniac,SHOW,2019,TV-MA,46,drama,FR,2.0,tt10677432,6.8,1303.0,3.965,6.3
3765,ts225544,The Trials of Gabriel Fernandez,SHOW,2020,TV-MA,55,crime,US,1.0,tt11822998,8.1,11276.0,9.821,7.5
3767,ts251618,Tiny Creatures,SHOW,2020,TV-PG,25,documentation,GB,1.0,tt12759334,5.0,1241.0,6.667,6.9
3768,ts85451,45 RPM,SHOW,2019,TV-MA,57,music,ES,1.0,tt8987918,7.1,513.0,3.804,6.9
3770,ts226403,The Circle Brazil,SHOW,2020,TV-MA,50,reality,BR,1.0,tt9581782,6.8,785.0,2.586,7.3
3771,ts90902,Search: WWW,SHOW,2019,Not Available,63,family,KR,1.0,tt10253244,7.8,1405.0,24.844,8.4
3773,ts224891,Followers,SHOW,2020,TV-MA,40,drama,JP,1.0,tt16391360,,,5.149,7.2
3774,ts218176,The Big Show Show,SHOW,2020,TV-PG,26,comedy,US,1.0,tt10726356,6.3,2426.0,8.046,7.5
3775,ts222380,Brotherhood,SHOW,2019,TV-MA,51,crime,BR,2.0,tt8905964,7.5,1356.0,7.195,8.6
3776,ts236653,Cooked With Cannabis,SHOW,2020,TV-MA,35,reality,US,1.0,tt12176398,6.6,351.0,1.517,10.0
3777,ts252166,Private Lives,SHOW,2020,Not Available,67,comedy,KR,1.0,tt12560270,6.6,620.0,8.209,6.4
3778,ts245653,The Club,SHOW,2019,TV-MA,34,drama,MX,1.0,,,,12.778,7.6
3781,ts225669,Dragon's Dogma,SHOW,2020,Not Available,26,scifi,JP,1.0,,,,16.589,7.2
3782,ts255809,Carmel: Who Killed Maria Marta?,SHOW,2020,TV-14,58,crime,AR,1.0,tt13244092,7.0,2463.0,33.319,7.5
3783,ts237208,The Big Flower Fight,SHOW,2020,Not Available,39,reality,GB,1.0,tt12200714,7.4,1206.0,3.011,6.9
3784,ts88271,Flavorful Origins,SHOW,2019,Not Available,12,documentation,CN,4.0,tt9708598,7.6,603.0,7.066,8.3
3785,ts256853,The King's Avatar,SHOW,2019,TV-MA,36,fantasy,CN,1.0,tt10732794,8.2,1135.0,17.297,9.0
3786,ts87320,Can You Hear Me?,SHOW,2019,TV-MA,23,comedy,CA,3.0,tt9747016,7.6,697.0,6.936,9.0
3789,ts225410,Unstoppable,SHOW,2020,TV-MA,38,drama,MX,1.0,tt11996042,,,9.733,8.5
3794,ts251272,Skin Decision: Before and After,SHOW,2020,TV-MA,40,reality,US,1.0,tt12588326,5.8,413.0,1.408,8.0
3796,ts90980,It's Bruno!,SHOW,2019,TV-MA,3,comedy,US,1.0,tt10186846,7.4,2922.0,3.208,6.9
3797,ts185885,Oktoberfest: Beer & Blood,SHOW,2020,TV-MA,48,history,DE,1.0,tt10244612,6.8,2177.0,6.856,7.0
3799,ts227412,Shaun the Sheep: Adventures from Mossy Bottom,SHOW,2020,TV-Y7,12,family,GB,1.0,tt11983342,8.1,572.0,3.911,8.8
3800,ts221366,Criminal: France,SHOW,2019,TV-MA,40,thriller,FR,1.0,,,,7.258,7.1
3801,ts91741,Three Days of Christmas,SHOW,2019,Not Available,58,drama,Not Available,1.0,tt9731254,6.8,1249.0,5.236,6.8
3803,ts254293,The American Barbecue Showdown,SHOW,2020,TV-G,43,reality,US,1.0,tt12938472,7.1,1207.0,9.677,6.2
3806,ts251119,Hook,SHOW,2020,TV-MA,43,drama,TH,1.0,tt12656690,6.5,25.0,2.137,6.3
3807,ts237111,Almost Happy,SHOW,2020,TV-MA,27,comedy,AR,2.0,tt12146940,6.8,934.0,4.813,7.2
3808,ts233530,Win the Wilderness: Alaska,SHOW,2020,Not Available,59,reality,Not Available,1.0,tt11718294,6.9,739.0,1.889,7.0
3812,ts237014,Her Mother's Killer,SHOW,2020,Not Available,45,drama,CO,1.0,,,,12.245,7.5
3816,ts351349,Street Food: Latin America,SHOW,2020,TV-PG,35,documentation,US,1.0,tt12742136,7.8,1313.0,8.231,7.2
3819,ts314647,Patton Oswalt: I Love Everything,SHOW,2020,Not Available,60,Not Available,Not Available,1.0,,,,,
3823,ts105601,Archibald's Next Big Thing,SHOW,2019,TV-Y7,23,animation,US,2.0,tt9165404,7.5,289.0,6.453,8.0
3824,ts269844,Paava Kadhaigal,SHOW,2020,Not Available,37,family,IN,1.0,tt13206988,8.1,6710.0,1.4,8.1
3825,ts101874,Frontera Verde,SHOW,2019,Not Available,41,thriller,CO,1.0,tt9641192,7.2,2523.0,8.869,6.8
3826,ts89656,The Legend of White Snake,SHOW,2019,TV-14,46,scifi,CN,1.0,tt10628250,7.3,237.0,8.369,8.2
3828,ts267956,Ethos,SHOW,2020,Not Available,49,thriller,TR,1.0,,,,8.766,7.9
3829,ts217389,Masaba Masaba,SHOW,2020,TV-MA,28,drama,IN,2.0,tt10655506,6.7,1760.0,8.408,9.0
3830,ts236332,Absurd Planet,SHOW,2020,TV-PG,20,documentation,US,1.0,tt12027008,3.9,1483.0,10.16,5.9
3832,ts85510,Rhythm + Flow,SHOW,2019,TV-MA,56,reality,US,2.0,tt9278032,7.6,1600.0,4.572,8.2
3833,ts187386,My Perfect Landing,SHOW,2020,TV-G,25,family,CA,1.0,tt10268080,6.4,175.0,5.31,9.2
3837,ts254767,"Whose Vote Counts, Explained",SHOW,2020,TV-PG,25,documentation,Not Available,1.0,tt13005714,7.3,1158.0,4.924,7.6
3840,ts104168,El Dragón: Return of a Warrior,SHOW,2019,TV-MA,45,drama,US,2.0,tt9281190,6.8,1872.0,36.514,7.4
3841,ts221363,Criminal: Germany,SHOW,2019,TV-MA,44,drama,DE,1.0,tt10986056,7.6,5209.0,6.928,7.1
3842,ts222049,Who Killed Malcolm X?,SHOW,2019,TV-MA,43,history,US,1.0,tt10948316,7.6,2152.0,2.1,7.5
3847,ts237071,The Forest of Love: Deep Cut,SHOW,2020,TV-MA,40,horror,JP,1.0,tt12079236,6.8,453.0,6.072,7.0
3856,ts191121,Reality Z,SHOW,2020,TV-MA,31,horror,BR,1.0,tt10241238,5.6,2487.0,11.161,6.8
3857,ts213232,Awake: The Million Dollar Game,SHOW,2019,TV-PG,38,reality,US,1.0,tt10370956,5.9,783.0,0.706,6.2
3859,ts251378,Mystery Lab,SHOW,2020,TV-PG,26,documentation,BR,1.0,tt12723962,7.4,782.0,1.858,7.4
3860,ts218890,Drifting Dragons,SHOW,2020,TV-14,24,scifi,JP,1.0,tt11418344,6.0,591.0,6.905,7.7
3861,ts268592,Beyblade Burst Rise,SHOW,2019,Not Available,23,thriller,XX,1.0,tt11916718,6.0,175.0,1.112,
3862,ts216593,Taco Chronicles,SHOW,2019,TV-MA,30,documentation,MX,2.0,,,,2.929,7.9
3863,ts241460,Whispers,SHOW,2020,TV-PG,42,thriller,SA,2.0,,,,1.835,8.3
3864,ts88552,Go! Live Your Way,SHOW,2019,TV-Y7,40,comedy,AR,2.0,tt9654086,6.7,641.0,26.206,9.1
3865,ts87361,Back with the Ex,SHOW,2019,Not Available,45,comedy,AU,1.0,tt11272424,6.2,632.0,1.4,8.3
3866,ts296153,Ashley Garcia: Genius in Love,SHOW,2020,TV-PG,29,comedy,US,3.0,tt10380934,6.7,1211.0,11.279,7.8
3872,ts224164,Night on Earth,SHOW,2020,TV-PG,49,documentation,GB,1.0,,,,10.309,7.4
3875,ts270465,SanPa: Sins of the Savior,SHOW,2020,Not Available,60,documentation,IT,1.0,tt13731400,7.8,1526.0,1.775,7.6
3877,ts214192,El Final del Paraíso,SHOW,2019,TV-MA,50,action,MX,1.0,tt10367818,5.1,221.0,105.774,4.0
3879,ts250871,The Business of Drugs,SHOW,2020,TV-MA,43,crime,US,1.0,tt12588416,7.2,1671.0,5.588,7.0
3880,ts252141,Alien TV,SHOW,2020,TV-Y7,24,family,AU,2.0,tt12765530,6.1,299.0,9.927,6.6
3881,ts87488,Malibu Rescue: The Series,SHOW,2019,TV-G,24,action,US,1.0,tt9098432,5.4,993.0,12.306,7.7
3882,ts222606,Black Dog,SHOW,2019,TV-14,80,drama,KR,1.0,tt11377920,7.6,176.0,5.171,9.1
3886,ts216744,Heroes of Goo Jit Zu,SHOW,2019,TV-Y7,12,scifi,Not Available,1.0,tt10589932,7.7,26.0,,
3887,ts251783,Emily's Wonder Lab,SHOW,2020,Not Available,0,family,US,1.0,,,,3.324,9.3
3890,ts314648,The Witcher: A Look Inside the Episodes,SHOW,2020,Not Available,6,documentation,GB,1.0,tt12748032,7.1,158.0,9.73,5.3
3891,ts214579,Dino Girl Gauko,SHOW,2019,Not Available,9,scifi,JP,2.0,tt10380814,6.9,71.0,5.127,9.0
3892,ts270742,Korean Pork Belly Rhapsody,SHOW,2020,Not Available,48,documentation,KR,1.0,tt14017966,7.8,67.0,2.067,8.5
3893,ts228502,The Iliza Shlesinger Sketch Show,SHOW,2020,TV-MA,19,comedy,US,1.0,tt11092086,4.9,923.0,1.96,8.0
3895,ts214462,The Queen and the Conqueror,SHOW,2020,TV-14,46,drama,CO,1.0,tt10348700,6.5,178.0,3.778,10.0
3896,ts104485,The Stranded,SHOW,2019,TV-MA,49,drama,TH,1.0,tt9310400,6.2,1279.0,14.772,7.2
3897,ts214280,You Cannot Hide,SHOW,2019,TV-MA,45,action,MX,1.0,tt10367990,6.4,1121.0,33.416,7.1
3902,ts88133,Well-Intended Love,SHOW,2019,TV-14,45,romance,CN,2.0,tt9886950,7.2,1466.0,14.059,7.8
3905,ts89361,The Idhun Chronicles,SHOW,2020,TV-14,27,action,ES,2.0,tt9731266,5.3,568.0,9.044,7.5
3906,ts268758,Mismatched,SHOW,2020,TV-MA,33,drama,IN,1.0,tt12719250,5.5,3712.0,3.402,6.8
3910,ts236769,"Coronavirus, Explained",SHOW,2020,TV-PG,23,documentation,US,1.0,tt12189310,7.6,2254.0,5.929,7.4
3914,ts225379,The Good Detective,SHOW,2020,TV-MA,65,drama,KR,2.0,,,,7.633,8.6
3915,ts224794,Glitch Techs,SHOW,2020,TV-G,26,scifi,US,2.0,,,,15.021,8.3
3916,ts306187,Family Reunion,SHOW,2019,TV-PG,29,comedy,US,5.0,tt9153270,6.4,2632.0,18.784,8.6
3917,ts236182,Brews Brothers,SHOW,2020,TV-MA,28,drama,US,1.0,tt10930958,5.1,1966.0,2.033,5.2
3918,ts231260,Last One Standing,SHOW,2019,Not Available,36,scifi,Not Available,1.0,tt11465292,6.8,19.0,,
3919,ts188840,Seis Manos,SHOW,2019,TV-MA,27,crime,US,1.0,tt10106108,7.1,1607.0,9.498,6.9
3920,ts268648,Anitta: Made in Honório,SHOW,2020,TV-MA,30,music,BR,1.0,tt13486136,6.9,409.0,2.634,5.5
3925,ts103935,Bolívar: Una lucha admirable,SHOW,2019,TV-MA,52,action,CO,1.0,tt9327242,7.3,760.0,28.05,7.6
3928,ts89696,Tijuana,SHOW,2019,TV-14,41,crime,MX,1.0,tt8027624,6.9,333.0,3.965,7.7
3929,ts190452,Stolen Away,SHOW,2020,TV-14,48,crime,ES,1.0,tt10064124,7.1,2344.0,14.787,7.1
3930,ts215869,Extreme Engagement,SHOW,2019,Not Available,38,documentation,Not Available,1.0,tt10521644,5.6,384.0,1.128,8.0
3931,ts90280,Yankee,SHOW,2019,TV-MA,38,drama,MX,1.0,tt9046782,5.8,701.0,8.38,6.6
3934,ts100354,Monzón: A Knockout Blow,SHOW,2019,TV-MA,45,sport,AR,1.0,tt9852660,7.9,744.0,3.878,8.3
3935,ts88471,Girls from Ipanema,SHOW,2019,TV-MA,46,drama,BR,2.0,tt8001788,7.8,3483.0,10.758,7.2
3941,ts225647,Graceful Friends,SHOW,2020,TV-MA,68,crime,KR,1.0,,,,3.974,8.8
3942,ts86928,The Crowned Clown,SHOW,2019,TV-14,75,drama,KR,1.0,tt9266592,8.0,938.0,6.289,8.7
3945,ts90640,The Writer,SHOW,2019,TV-14,37,drama,LB,1.0,tt10312958,8.2,32.0,1.771,10.0
3948,ts84639,revisions,SHOW,2019,TV-MA,23,animation,JP,1.0,tt9522354,5.9,612.0,4.35,7.0
3949,ts251094,Indian Matchmaking,SHOW,2020,TV-14,36,documentation,US,2.0,tt12580168,6.2,3085.0,3.863,8.8
3952,ts86940,COMEDIANS of the world,SHOW,2019,TV-MA,30,comedy,Not Available,1.0,tt8685446,6.5,450.0,3.703,6.7
3953,ts89315,Huge in France,SHOW,2019,TV-MA,31,comedy,FR,1.0,tt8009602,6.7,2832.0,1.672,5.4
3955,ts256898,Over Christmas,SHOW,2020,Not Available,48,comedy,DE,1.0,,,,2.008,6.1
3958,ts87698,Examination of Conscience,SHOW,2019,TV-MA,52,crime,ES,1.0,tt9584024,7.8,427.0,2.183,8.8
3963,ts91034,Leila,SHOW,2019,TV-MA,46,drama,IN,1.0,tt9337588,4.9,8906.0,2.799,7.0
3966,ts87489,Trigger Warning with Killer Mike,SHOW,2019,TV-MA,26,comedy,US,1.0,tt9426194,6.9,1254.0,1.353,7.1
3968,ts217045,Levius,SHOW,2019,Not Available,25,action,JP,1.0,tt10619444,6.9,539.0,7.629,7.9
3969,ts235979,The Victims' Game,SHOW,2020,TV-MA,59,drama,TW,1.0,tt12079212,7.3,1408.0,3.275,7.5
3970,ts88169,Possessed,SHOW,2019,Not Available,64,romance,KR,1.0,tt9537306,6.7,784.0,8.09,7.5
3971,ts256297,The Devil Punisher,SHOW,2020,Not Available,70,romance,TW,1.0,tt13317376,5.8,161.0,5.671,9.0
3976,ts253549,Izzy's Koala World,SHOW,2020,Not Available,16,family,AU,2.0,,,,2.184,10.0
3977,ts252661,La Línea: Shadow of Narco,SHOW,2020,TV-MA,30,crime,ES,1.0,tt12875794,6.4,394.0,11.722,6.7
3980,ts256606,Trial 4,SHOW,2020,TV-MA,55,documentation,US,1.0,tt13363298,7.4,2083.0,6.71,7.1
3986,ts254817,A Perfect Crime,SHOW,2020,Not Available,43,documentation,DE,1.0,tt12939836,7.3,1394.0,6.559,7.6
3987,ts215166,Scams,SHOW,2019,Not Available,24,action,JP,1.0,tt10448486,6.4,384.0,3.322,6.8
3990,ts251621,World's Most Wanted,SHOW,2020,TV-14,47,crime,US,1.0,tt12753698,7.1,2532.0,3.723,8.0
3993,ts216513,The Healing Powers of Dude,SHOW,2020,TV-G,25,comedy,Not Available,1.0,tt10540562,6.4,902.0,10.053,7.2
4001,ts188991,Someone Has to Die,SHOW,2020,TV-MA,50,drama,ES,1.0,tt10311932,6.3,4841.0,9.426,7.3
4002,ts90511,Crime Diaries: Night Out,SHOW,2019,TV-MA,44,crime,MX,1.0,tt10242266,7.3,865.0,11.376,7.3
4003,ts237239,All For Love,SHOW,2020,Not Available,46,Not Available,CO,1.0,,,,34.554,7.4
4005,ts191285,The Prince of Tennis,SHOW,2019,TV-PG,45,drama,CN,1.0,tt10097916,7.6,216.0,3.97,9.2
4012,ts91125,Chief of Staff,SHOW,2019,Not Available,66,drama,KR,2.0,,,,6.992,8.5
4015,ts216698,Nadiya's Time to Eat,SHOW,2019,Not Available,29,reality,GB,1.0,,,,1.96,10.0
4017,ts90466,Hong Kong West Side Stories,SHOW,2019,TV-MA,23,drama,HK,2.0,tt10282734,5.7,6.0,1.541,8.3
4022,ts226410,Handsome Siblings,SHOW,2020,Not Available,46,comedy,CN,1.0,tt11541444,7.9,629.0,8.864,8.3
4027,ts223690,Yanxi Palace: Princess Adventures,SHOW,2019,Not Available,45,drama,CN,1.0,,,,4.541,10.0
4035,ts78324,Pinky Malinky,SHOW,2019,TV-Y7,13,comedy,US,3.0,tt5621544,5.5,1015.0,7.955,4.5
4038,ts113748,Twelve Forever,SHOW,2019,TV-PG,14,family,US,1.0,tt8009622,6.6,682.0,3.485,6.6
4040,ts222625,A Little Thing Called First Love,SHOW,2019,Not Available,45,comedy,CN,1.0,tt11152058,7.9,387.0,16.225,9.2
4041,ts90508,Flinch,SHOW,2019,TV-PG,24,reality,GB,1.0,tt9196244,4.3,717.0,3.863,5.6
4042,ts221041,My Dear Warrior,SHOW,2019,TV-14,44,fantasy,TH,1.0,tt11281912,4.9,21.0,2.737,9.3
4043,ts223084,Nowhere Man,SHOW,2019,TV-MA,47,thriller,TW,1.0,tt10895588,5.5,371.0,3.301,6.6
4044,ts269157,Room 2806: The Accusation,SHOW,2020,TV-MA,49,documentation,FR,1.0,tt13540900,7.0,2327.0,2.939,7.3
4047,ts101503,Team Kaylie,SHOW,2019,TV-PG,29,family,US,3.0,tt9717424,4.1,347.0,9.46,8.2
4051,ts269740,How To Ruin Christmas,SHOW,2020,TV-MA,50,drama,ZA,2.0,tt13492362,6.0,503.0,2.344,10.0
4054,ts90789,Jailbirds,SHOW,2019,TV-MA,41,crime,US,1.0,tt10243628,7.0,1176.0,1.976,7.6
4072,ts59542,The Search,SHOW,2020,Not Available,41,comedy,MX,1.0,,,,9.917,7.2
4073,ts105589,Rhyme Time Town,SHOW,2020,TV-Y,21,family,US,2.0,tt9165434,7.6,78.0,3.171,8.2
4075,ts222438,Cagaster of an Insect Cage,SHOW,2020,TV-14,28,scifi,JP,1.0,,,,17.526,8.1
4083,ts222802,Once Upon a Time in Lingjian Mountain,SHOW,2019,TV-14,44,comedy,CN,2.0,tt11261994,7.4,280.0,6.064,7.4
4085,ts243256,Social Distance,SHOW,2020,TV-MA,20,comedy,US,1.0,tt12313074,5.7,664.0,12.324,6.8
4086,ts250803,Say I Do,SHOW,2020,TV-14,54,reality,US,1.0,tt12540060,7.7,531.0,1.323,7.7
4089,ts112733,Bard of Blood,SHOW,2019,TV-MA,44,thriller,IN,2.0,tt8069036,6.8,13005.0,4.509,7.4
4090,ts90095,Jinn,SHOW,2019,TV-14,32,thriller,JO,1.0,tt10751504,3.4,10097.0,4.756,6.5
4099,ts250920,Home Game,SHOW,2020,TV-MA,29,documentation,US,1.0,tt12429046,7.0,855.0,2.907,6.4
4104,ts112667,Go! Go! Cory Carson,SHOW,2020,TV-Y,9,comedy,US,6.0,tt8115702,7.9,242.0,7.048,8.7
4106,ts104507,Triad Princess,SHOW,2019,Not Available,43,comedy,TW,1.0,tt9314996,6.7,699.0,3.771,7.1
4110,ts223062,ปริศนาล่าข้ามเวลา,SHOW,2019,TV-14,60,Not Available,TH,1.0,,,,1.473,7.0
4114,ts222803,Maradona in Mexico,SHOW,2019,TV-MA,33,drama,PE,1.0,tt11168104,7.3,1124.0,3.572,7.1
4122,ts88821,I Hear You,SHOW,2019,TV-14,44,comedy,CN,1.0,tt10327440,7.2,601.0,10.936,7.9
4123,ts89336,Charlie's Colorforms City,SHOW,2019,TV-Y,23,family,US,4.0,tt8115672,6.7,154.0,3.312,8.5
4124,ts250800,Kissing Game,SHOW,2020,Not Available,42,drama,BR,1.0,tt12825380,,,27.118,7.1
4125,ts223078,Nailed It! Spain,SHOW,2019,TV-PG,33,reality,US,1.0,,,,1.972,7.1
4128,ts87680,Playing with Fire,SHOW,2019,TV-14,43,drama,MX,1.0,tt9587732,5.9,965.0,20.807,6.2
4129,ts89331,My Husband Won't Fit,SHOW,2019,TV-MA,35,romance,JP,1.0,tt10027946,6.7,818.0,8.368,6.3
4135,ts87599,Somewhere Only We Know,SHOW,2019,TV-MA,58,romance,CN,1.0,tt10472296,7.2,167.0,6.808,9.0
4139,ts252318,Million Dollar Beach House,SHOW,2020,TV-MA,28,reality,US,1.0,tt12882136,4.2,816.0,1.672,5.7
4146,ts225539,Hyena,SHOW,2020,Not Available,62,drama,KR,1.0,tt11534164,7.7,793.0,4.022,8.7
4147,ts89330,Stay Tuned!,SHOW,2019,TV-14,44,comedy,JP,1.0,tt10088086,7.5,357.0,1.89,9.0
